Building_Type,Year_Built,Floor_Area_m2,Orientation,Material,Insulation_Level,Solar_Potential_kWh_m2,Wind_Potential_m_s,Geothermal_Potential,Energy_Demand_kWh,Installation_Area_m2,Carbon_Reduction_Percent,Payback_Period_Years,Optimal_Solar_Utilization_Percent,Energy_Demand_per_m2,Solar_Energy_Capacity_kWh,Carbon_Reduction_kWh,Building_Size_Category
Wooden_House,1857,237,North,Stone,Low,4.792398806665349,2.171710080550428,1.5926337309491572,9945,79,38.59972794661415,11.514637527769914,22.05961390506889,41.962025316455694,378.5995057265626,3838.742944290778,Large
Thatched_Hut,1738,188,South,Thatch,High,7.450998156396754,4.792995859137752,0.9746818648001864,10374,65,24.553957231430044,6.893123298299985,21.1275536296052,55.180851063829785,484.31488016578896,2547.227523188553,Medium
Thatched_Hut,1781,240,West,Brick,Medium,4.802739208255813,2.1515221771484194,1.013279608637986,7651,73,39.213415029367866,7.80248915988971,21.510320196399533,31.879166666666666,350.59996220267436,3000.2183838969354,Large
Stone_Villa,1957,198,North,Timber,Medium,5.076544187130512,3.641914232344053,0.7916952787734706,18821,93,10.245949633928866,11.092771357579911,22.24675444814473,95.05555555555556,472.1186094031376,1928.390180601752,Medium
Wooden_House,1905,101,East,Brick,Low,5.91333678484814,4.6713228440032575,1.3429221649898588,15006,56,36.9644612441904,7.514132769962931,16.475035004045694,148.5742574257426,331.14685995149586,5546.887054303213,Medium
Stone_Villa,1776,232,South,Brick,Low,6.706737172765219,2.788162830683909,0.971846226391048,14933,42,37.93361355830052,9.201771230534536,15.827556259447109,64.36637931034483,281.6829612561392,5664.626512661017,Large
Thatched_Hut,1711,166,West,Stone,High,5.378074661382534,3.416745496835476,0.6265563446577576,9701,46,38.8306280729564,5.826381550820364,13.83369318290444,58.43975903614458,247.3914344235966,3766.9592293575006,Medium
Thatched_Hut,1994,75,North,Brick,High,5.190624135155833,2.9729866374109,1.527509129994768,17000,89,10.392296025238446,5.393924916778685,21.87064822204216,226.66666666666666,461.96554802886914,1766.6903242905357,Small
Brick_Cottage,1923,245,North,Stone,Low,7.482551334379233,4.856431751229055,1.561629811408097,7877,85,15.151025096509269,7.883957926445208,18.26997869275665,32.15102040816326,636.0168634222348,1193.446246852035,Large
Wooden_House,1712,83,East,Thatch,Medium,3.5419745645597778,4.470936784259273,1.0399886281685868,10582,80,29.612935092797088,9.052415728149022,14.619367769049898,127.49397590361446,283.35796516478223,3133.640791519788,Small
Stone_Villa,1745,101,West,Timber,Medium,7.080261155404983,4.127004533979139,0.6150850991840342,16462,96,10.764180752053214,7.74889379351259,21.40150253542498,162.990099009901,679.7050709188784,1771.999435403,Medium
Thatched_Hut,1854,161,East,Brick,Medium,4.09656330375895,3.762880959845326,1.1394465761051389,10390,70,11.908269885295022,9.044150391125893,15.048060119988698,64.53416149068323,286.7594312631265,1237.2692410821528,Medium
Thatched_Hut,1812,131,East,Timber,Low,6.643701104835653,4.461775367972445,1.1635031870753232,9083,69,16.63236621080326,8.605590633202496,14.628040628744554,69.33587786259542,458.4153762336601,1510.7178229272602,Medium
Stone_Villa,1932,281,West,Brick,Medium,5.971726239385192,3.176801124570641,1.5030063273468397,5745,38,25.373193062316524,9.79995060500253,13.440287488996118,20.444839857651246,226.9255970966373,1457.6899414300842,Large
Brick_Cottage,1716,276,West,Timber,High,4.867389141992368,3.3426555653181858,0.9731245868880252,13749,20,26.377076778004227,9.546727017457728,2.897561635067853,49.81521739130435,97.34778283984737,3626.584286207801,Large
Thatched_Hut,1922,282,West,Brick,High,6.995499822084073,4.190005163242585,1.523898919671958,19399,59,11.027833683805133,7.96971992244606,12.034072538725225,68.79078014184397,412.73448950296034,2139.2894563213576,Large
Wooden_House,1887,270,South,Brick,Low,3.551628911923968,3.073264289881142,1.8072328126360824,16493,51,15.111017523445934,7.974966682939042,14.377570056255038,61.08518518518518,181.13307450812238,2492.260120141938,Large
Thatched_Hut,1862,229,West,Brick,High,4.406762608299695,2.191702826145121,0.8562290635432998,5941,41,24.99117020003966,5.985448380085624,11.076651385536811,25.943231441048034,180.6772669402875,1484.7254215843564,Large
Wooden_House,1773,206,North,Brick,Low,5.767571184998144,2.223003826658214,1.9683793341798497,9023,85,27.81821862830216,8.592670004675213,22.99990969478737,43.800970873786405,490.24355072484224,2510.037866831704,Large
Stone_Villa,1932,215,East,Brick,Medium,4.906169040198792,2.346088403917112,1.0795522057052105,7296,59,14.452050894586462,9.110253896949878,14.55109760800403,33.93488372093023,289.46397337172874,1054.4216332690282,Large
Wooden_House,1923,91,South,Brick,Medium,5.941509981273311,4.609043970030989,0.9008880277205926,18557,57,21.96524235840912,8.335425781476783,19.407321570155837,203.92307692307693,338.66606893257875,4076.0900244499803,Small
Stone_Villa,1759,70,West,Brick,Medium,3.5964407736346677,3.4166792772686128,1.1322667737654355,5939,67,37.13204309550857,7.279951345608993,18.433392754474724,84.84285714285714,240.96153183352274,2205.272039442254,Small
Wooden_House,1921,91,South,Brick,High,3.96583572192685,4.13864710803421,0.6415962138557887,6610,74,39.96697861138516,10.05153980976215,13.91799750360471,72.63736263736264,293.4718434225869,2641.817286212559,Small
Stone_Villa,1736,190,West,Brick,Low,4.008384960873757,3.17872800681468,0.6885588597681735,11300,94,39.61643364493423,5.522631512516568,22.190083047470328,59.473684210526315,376.78818632213313,4476.657001877568,Medium
Wooden_House,1977,162,South,Timber,Medium,4.257134583664038,2.776132842246904,1.1216510704524971,6725,74,36.45023530860617,11.401082588278332,14.723981127084048,41.51234567901235,315.0279591911388,2451.2783245037645,Medium
Brick_Cottage,1895,154,East,Stone,Low,5.337325763202172,3.041576502686636,1.64366678290865,14176,70,21.839802638498373,5.144504076820553,22.070079106063844,92.05194805194805,373.612803424152,3096.0104220335293,Medium
Wooden_House,1941,241,East,Brick,Medium,6.508514798174285,4.382547035951551,1.8504683593617364,14779,79,30.597228762243525,11.736450934067946,15.80681463134871,61.32365145228216,514.1726690557686,4521.96443877197,Large
Wooden_House,1918,66,North,Stone,High,7.122155351715604,3.8756483750943143,1.4972269860744063,17213,27,22.49776683352596,8.236489206542636,8.440623149212747,260.8030303030303,192.29819449632132,3872.5406050548236,Small
Brick_Cottage,1891,169,North,Brick,High,6.841490121136984,4.812919339873706,0.6578293328572546,14528,87,29.455810804726084,7.888689608024788,19.44958015570307,85.96449704142012,595.2096405389176,4279.3401937106055,Medium
Thatched_Hut,1716,186,West,Brick,Low,4.287551487102734,4.039114335730502,1.5080296432708025,19162,94,19.282974129084497,6.795108122242317,24.98027143597869,103.02150537634408,403.02983978765695,3695.003502615171,Medium
Thatched_Hut,1711,218,East,Timber,High,5.264602208922529,3.710544895264082,1.453141881054458,16329,91,28.18606760830996,5.070497943825982,20.722473252416236,74.90366972477064,479.07880101195013,4602.502979760933,Large
Wooden_House,1892,178,South,Thatch,High,4.2976463910341405,3.830588026957504,1.7086458774399969,13853,28,25.712754896585498,6.923531850952598,13.854327146411553,77.82584269662921,120.33409894895593,3561.987935823989,Medium
Brick_Cottage,1721,179,South,Thatch,Low,4.557887266668763,4.827114318405243,1.7378729999782714,12187,21,10.734407974396,5.765799478222338,1.785390591252023,68.08379888268156,95.71563260004402,1308.2022998396405,Medium
Wooden_House,1819,109,South,Timber,Medium,5.514187926047544,4.364602789600118,1.8023046136684684,5032,99,33.721087112383415,9.618745898853764,20.28822121911702,46.1651376146789,545.9046046787068,1696.8451034951333,Medium
Stone_Villa,1909,97,North,Stone,High,3.77243609889409,2.072123712099313,1.1211972718686476,19104,89,10.356934967354668,7.233524806245084,16.521594349224586,196.94845360824743,335.74681280157404,1978.5888561634358,Small
Stone_Villa,1969,78,South,Thatch,Low,4.372697318373093,3.602419088407092,1.5467965930282164,19893,78,18.794678267599053,10.370255298825631,20.702825828182924,255.03846153846155,341.0703908331012,3738.8253477734793,Small
Wooden_House,1891,146,North,Timber,High,7.241512645228469,4.065015234639695,0.9023755383834662,19408,38,10.17772196362007,6.448413311422819,14.734017947331836,132.93150684931507,275.1774805186818,1975.2922786993834,Medium
Thatched_Hut,1874,59,North,Timber,High,5.364465170633956,4.246095435317465,1.9990044199752564,10985,47,21.286042398855948,11.301644002024766,7.665021830891844,186.1864406779661,252.12986301979592,2338.271757514326,Small
Thatched_Hut,1984,291,West,Thatch,High,5.281546103911489,2.63942635794181,0.7630013620652899,8414,91,11.89481584492418,8.66087060574083,15.62268193292276,28.914089347079038,480.6206954559455,1000.8298051919205,Large
Wooden_House,1903,107,South,Stone,High,3.558268619005116,4.601532063354057,0.5151716474912538,6156,33,37.40532900493724,5.80154337528287,13.4049271059855,57.532710280373834,117.42286442716883,2302.6720535439363,Medium
Wooden_House,1863,237,South,Timber,Low,4.489598988233383,4.867529441525491,0.723213071777264,8126,43,22.470378854886057,7.805916649574353,7.864174117226561,34.28691983122363,193.05275649403546,1825.942985748041,Large
Stone_Villa,1950,281,East,Brick,Low,6.965169743928725,2.710145917534609,1.66380843431619,13252,63,23.784873245932303,6.447323668488331,13.50159333360632,47.16014234875445,438.8056938675097,3151.971402550949,Large
Thatched_Hut,1926,70,West,Stone,Low,4.158513713034675,4.647846372551737,1.1701755147623172,17120,75,20.495507082725645,6.397797983177254,13.072913313098743,244.57142857142858,311.88852847760063,3508.8308125626304,Small
Wooden_House,1706,77,East,Stone,High,5.160499758138885,2.290936287548286,1.1712503717156424,6543,70,28.825184626052987,8.544588163565463,13.251929484795866,84.97402597402598,361.2349830697219,1886.0318300826468,Small
Stone_Villa,1728,252,West,Thatch,High,3.557323623468005,2.1671205083457354,1.9325343794175027,5271,51,33.53224349854611,9.703244109454609,11.027991925652584,20.916666666666668,181.42350479686826,1767.4845548083654,Large
Thatched_Hut,1732,296,South,Thatch,High,5.413341926682223,2.387671400308248,1.8794523620421115,19581,69,29.444402291469338,11.381327438523996,12.824900598891311,66.15202702702703,373.5205929410734,5765.508412692611,Large
Brick_Cottage,1833,83,North,Brick,Low,3.5840844269048686,2.173223238401108,0.9667921067060138,10295,60,32.44621355185383,8.515134075345575,14.022427670161456,124.03614457831326,215.04506561429213,3340.337685163352,Small
Stone_Villa,1778,57,North,Timber,High,6.778438212263199,4.535036711467328,0.8135871931712992,9076,85,37.179209905277816,11.760871425408313,25.08271612385121,159.2280701754386,576.167248042372,3374.3850910030146,Small
Thatched_Hut,1757,236,North,Thatch,Medium,6.799415069948415,2.177150433374816,1.7727233149006096,19963,44,35.906395950142866,11.59144396451358,11.735260910301704,84.58898305084746,299.17426307773025,7167.99382352702,Large
Thatched_Hut,1725,263,North,Thatch,High,6.65096875320948,2.8149925740909665,1.859028606566545,16580,80,30.221753582610877,11.055437709890525,22.41491381868144,63.041825095057035,532.0775002567584,5010.766743996884,Large
Stone_Villa,1925,249,North,Stone,Medium,4.633456275564473,2.311269030607569,1.3123953841977305,10902,85,16.439138887132856,8.49984085473693,15.199773503858436,43.78313253012048,393.8437834229802,1792.194921475224,Large
Brick_Cottage,1984,226,East,Thatch,High,6.848948872887272,2.886266108941295,1.4441355666756508,15944,61,29.131085531257863,5.986327605815885,18.934069342601173,70.54867256637168,417.7858812461236,4644.660277103753,Large
Stone_Villa,1703,128,West,Thatch,Low,5.671992530421077,2.271678402802761,0.8853714270384401,7709,84,25.182492872215327,6.525331288707695,19.016651127264883,60.2265625,476.44737255537046,1941.3183755190796,Medium
Thatched_Hut,1798,194,South,Thatch,High,4.99523243546801,4.004009752229042,1.7012040319677868,14346,55,31.516576930312603,9.53369001898383,17.240064693938884,73.94845360824742,274.73778395074055,4521.368126422646,Medium
Wooden_House,1738,237,East,Thatch,Medium,6.001319838816932,2.399980449027725,1.4481836426735346,10221,95,34.98794945178744,7.952284861989373,20.27151803275316,43.12658227848101,570.1253846876085,3576.1183134671946,Large
Wooden_House,1970,136,West,Stone,Medium,3.549364184241496,4.555537777516664,1.2552702669469948,17597,28,32.28164491559252,6.027611422277975,13.376158076869226,129.38970588235293,99.38219715876188,5680.601055796817,Medium
Stone_Villa,1984,137,North,Brick,High,4.071843510403008,4.451573152179924,0.5901628341175937,17045,55,35.39683509883856,8.352957535475174,12.330785786969688,124.41605839416059,223.95139307216544,6033.390542597032,Medium
Thatched_Hut,1856,222,West,Brick,Medium,6.469174152681051,2.040985056411828,1.8739024437667309,18603,57,11.915991200230716,5.122013818514321,13.333161365472495,83.79729729729729,368.7429267028199,2216.73184297892,Large
Wooden_House,1774,260,West,Timber,Medium,4.4766464348646124,4.687179066545344,1.423177130576609,14937,52,10.948601147123918,10.137267596297152,16.20753692106568,57.45,232.78561461295985,1635.3925533458996,Large
Thatched_Hut,1987,118,North,Thatch,Low,5.892036469314999,2.086832950230101,0.7890366420394519,19830,61,17.75501703098782,5.515069061427836,16.603329722779307,168.05084745762713,359.414224628215,3520.8198772448845,Medium
Stone_Villa,1829,209,North,Stone,High,5.040410411292118,2.71893735487267,1.4095791754745792,16624,80,37.01998252325885,9.403795339384832,18.9991595797252,79.54066985645933,403.23283290336946,6154.201894666551,Large
Wooden_House,1874,221,North,Timber,High,6.919223115197045,2.097167413327985,1.51619503135996,13529,65,34.709777529519215,10.551072153379195,22.31639635021092,61.217194570135746,449.74950248780794,4695.885801968655,Large
Thatched_Hut,1783,242,South,Timber,High,7.309661223986574,3.007530461117948,1.2886555050248385,11722,80,30.481818933859348,5.928507121177759,19.808085250043987,48.43801652892562,584.772897918926,3573.078815426993,Large
Wooden_House,1721,136,North,Brick,Medium,7.034258913480762,3.5415995771398148,1.5771526069340338,13201,37,31.02276002319148,8.630470834662088,8.242018418878908,97.06617647058823,260.2675797987882,4095.3145506615074,Medium
Stone_Villa,1726,150,South,Stone,High,4.582479978774387,4.389934607045414,1.3721809218929364,9144,89,31.800114077746372,10.453472600516289,26.14904575565278,60.96,407.8407181109204,2907.802431269128,Medium
Thatched_Hut,1894,57,North,Stone,High,4.276651476184329,3.0139446514095085,1.9216543730482225,10606,99,38.27808101454241,6.82443418329901,22.07969620847574,186.0701754385965,423.3884961422485,4059.773272402368,Small
Wooden_House,1935,126,South,Stone,Low,5.39773957448294,4.11647007401935,0.5805456178989603,11766,34,34.965734569226726,6.140416151011333,15.27993850095795,93.38095238095238,183.52314553241996,4114.068329415217,Medium
Stone_Villa,1791,249,West,Brick,Low,3.529336603344721,2.562513371356941,0.6593685627043407,18632,67,28.701711610811422,7.357733776772198,13.218700655629938,74.8273092369478,236.4655524240963,5347.702907326384,Large
Wooden_House,1720,298,East,Brick,Low,3.603237571452727,4.251795370232379,0.7605074554315098,5730,91,29.97146305771421,8.88289423608321,23.53572596205493,19.22818791946309,327.89461900219817,1717.3648332070243,Large
Wooden_House,1783,136,West,Brick,Medium,5.713162558492,2.7079898177277126,1.5352566059064985,9890,32,16.412207861833657,9.02695716398325,9.336904577355234,72.72058823529412,182.821201871744,1623.1673575353489,Medium
Brick_Cottage,1961,92,West,Brick,High,5.581797616661143,2.430634267831304,1.468393809124713,6648,62,29.71956475468817,5.916134334203809,21.788693999859923,72.26086956521739,346.0714522329909,1975.7566648916697,Small
Brick_Cottage,1846,178,North,Brick,Low,7.47832795614104,2.5562265511221627,1.838088290314541,9228,79,22.740370372553755,8.202981933717801,20.70090818950633,51.842696629213485,590.7879085351422,2098.4813779792607,Medium
Stone_Villa,1956,158,South,Thatch,Low,4.307367341455032,2.5461893866455663,1.5993161793258477,16846,76,14.588856118172313,6.877975368776415,12.687125727698009,106.62025316455696,327.3599179505825,2457.638701667308,Medium
Brick_Cottage,1757,228,East,Thatch,Low,4.532415716641873,3.5385886381309737,1.2625332313468884,7130,90,34.192084577397225,10.894169526454656,22.54536230701061,31.271929824561404,407.9174144977686,2437.895630368422,Large
Stone_Villa,1714,201,North,Stone,High,3.9541625693051463,4.534392743564438,1.9877476886954453,19392,36,25.30741299409437,7.195025924448215,6.721981962538627,96.4776119402985,142.34985249498527,4907.61352781478,Large
Brick_Cottage,1861,276,North,Timber,High,7.170172038614979,2.238815230977517,0.8991619342539487,17663,69,39.32275125068264,10.870931671737017,22.128583962849223,63.9963768115942,494.7418706644335,6945.577553408075,Large
Wooden_House,1862,201,North,Stone,High,6.6112449778338025,4.120868955480268,1.7497874896781809,15588,51,18.45038063423575,7.999952288212545,17.31635205959696,77.55223880597015,337.17349386952395,2876.0453332646684,Large
Stone_Villa,1980,66,West,Timber,Medium,6.78935644582739,3.963039378958573,1.140185558290879,9366,41,24.4201033691523,10.086100360785174,11.840403675619031,141.9090909090909,278.36361427892297,2287.1868815548046,Small
Stone_Villa,1979,182,South,Brick,Medium,7.111055151858035,4.617559855488088,1.4731027083136012,6506,74,23.439863640066044,8.570421599809006,21.817644190496804,35.747252747252745,526.2180812374946,1524.9975284226969,Medium
Wooden_House,1711,197,South,Timber,Low,5.5995999469033535,2.732442681520721,1.590902705678651,7158,76,13.623385672977362,9.353738368916837,13.942498221782104,36.33502538071066,425.56959596465487,975.1619464717196,Medium
Stone_Villa,1973,70,East,Stone,High,5.304772765802895,3.350329576055089,1.4506311307855044,7916,32,22.783458364923383,7.767495576029682,9.69801496954431,113.08571428571429,169.75272850569263,1803.5385641673352,Small
Stone_Villa,1970,281,South,Stone,Low,4.821565894662466,4.777482123330552,0.7107609546628899,17363,66,18.626603692627747,10.377447374652435,14.337396488569366,61.79003558718861,318.22334904772276,3234.1371991509554,Large
Brick_Cottage,1907,107,South,Timber,High,5.8568584573914215,3.979980350405952,1.1644265161218992,8229,81,14.809614141008032,7.976325685015608,20.127299376324203,76.90654205607477,474.40553504870513,1218.683147663551,Medium
Stone_Villa,1726,208,North,Thatch,High,5.31711358715929,3.1663052385847905,1.3421575668996866,16795,73,18.46466752108418,8.202231526100753,12.909349128499514,80.7451923076923,388.14929186262816,3101.140910166088,Large
Thatched_Hut,1771,159,North,Brick,High,5.306262346422301,2.3942371485658054,1.773565638767895,19244,48,16.99755073799176,8.6237506776167,14.74936449397326,121.03144654088051,254.70059262827044,3271.0086640191344,Medium
Wooden_House,1759,277,West,Brick,Medium,7.247711454924556,2.787455023701773,1.1654686231978584,14858,41,32.02220593017634,10.822768828701884,8.652815449486372,53.63898916967509,297.1561696519068,4757.859357105601,Large
Brick_Cottage,1844,188,North,Stone,Medium,7.436126057116521,3.7436464324681498,1.8781209572063773,17616,84,10.923255347774802,9.615652500210254,21.25197323859534,93.70212765957447,624.6345887977877,1924.240662064009,Medium
Brick_Cottage,1792,229,North,Thatch,High,6.685937557318323,4.154503842681541,1.160561334537816,11265,48,28.52388243739664,7.444122705960249,9.491104736606218,49.19213973799127,320.9250027512795,3213.2153565727317,Large
Thatched_Hut,1707,192,North,Timber,Low,6.527032360987713,2.3732656605556803,1.3231697888945175,9136,67,32.81984026070819,9.6922374378708,21.32593335655781,47.583333333333336,437.31116818617676,2998.4206062183002,Medium
Wooden_House,1778,260,North,Brick,High,6.222232647116406,3.798791780132162,1.6944285244142014,18478,24,24.421703694069198,9.49698601106004,5.200885792990929,71.06923076923077,149.33358353079373,4512.642408590106,Large
Wooden_House,1726,184,West,Thatch,High,4.164299409334054,3.651053836516253,1.3746015266332154,16161,54,37.94694940023756,11.51713493115793,14.528392418229105,87.83152173913044,224.87216810403893,6132.606492572391,Medium
Brick_Cottage,1873,292,North,Brick,Low,3.736423283502618,3.541866340072124,1.940327108574237,7689,93,31.236420857096057,10.88991505217745,19.02879975430162,26.33219178082192,347.48736536574347,2401.768399702116,Large
Stone_Villa,1749,77,East,Thatch,High,6.262905260453053,4.070369353046024,1.4905037457711914,12190,90,32.43770953934252,9.532128466258737,24.69526991151972,158.3116883116883,563.6614734407748,3954.156792845853,Small
Brick_Cottage,1898,100,East,Thatch,Low,6.415144889026304,4.512348785250385,1.2840641811014015,15518,65,15.908004623226107,7.390549774788305,14.533773953775317,155.18,416.98441778670974,2468.6041574322276,Small
Wooden_House,1880,284,East,Stone,Medium,3.687891964392559,2.968969049530605,0.5353879516711938,7810,54,33.31886727517221,10.457035142028886,16.130517617190897,27.5,199.1461660771982,2602.2035341909495,Large
Thatched_Hut,1723,235,East,Brick,Medium,7.212207000915392,4.667036570332878,1.1205993463704949,15708,64,34.96284208249345,9.026458051439608,15.945808166773888,66.84255319148936,461.58124805858506,5491.963234318071,Large
Brick_Cottage,1745,54,North,Timber,Low,3.86456255777871,2.481900837855652,0.9488726288902408,16663,32,20.83799165217969,11.89688991670631,10.561433370123662,308.5740740740741,123.66600184891873,3472.2345490027014,Small
Wooden_House,1714,54,East,Stone,Medium,4.64360213508481,2.5190716092534933,1.622158501831234,11152,29,16.400892040989135,6.732542899988628,3.721436655012635,206.5185185185185,134.66446191745948,1829.0274804111082,Small
Brick_Cottage,1852,143,North,Stone,Medium,6.189559251194818,2.800316190871772,0.8124165127303187,5012,85,21.5515203761085,5.557590886516209,18.971526839643506,35.04895104895105,526.1125363515595,1080.162201250558,Medium
Stone_Villa,1921,295,West,Timber,Low,4.179490377617905,2.358592608641233,0.8078301309411078,18211,89,32.18823907000412,5.489242683215634,21.997055623569025,61.73220338983051,371.9746436079936,5861.800217038451,Large
Brick_Cottage,1905,145,East,Stone,Medium,3.7216635537689777,2.690957674048633,0.7842785648560652,16162,91,22.529170176061083,9.480212718461765,15.868302069995496,111.46206896551725,338.67138339297696,3641.1644838549923,Medium
Brick_Cottage,1972,57,South,Thatch,High,4.824585956656599,2.319235288708534,0.688423419734354,10938,44,32.09955625674364,11.574821602380666,8.967624897239318,191.89473684210526,212.28178209289035,3511.049463362619,Small
Wooden_House,1935,113,East,Thatch,High,6.563886299420716,4.465257250956171,0.9665105055063312,12999,63,13.40693622932613,5.013523400040536,20.56530190904689,115.03539823008849,413.52483686350513,1742.7676404501037,Medium
Wooden_House,1927,187,East,Brick,Low,5.154714715941042,2.416906975659874,1.8288831716651373,12219,79,34.18035131465453,10.080397328704445,24.547655675496983,65.34224598930481,407.2224625593423,4176.497127137637,Medium
Wooden_House,1708,87,North,Brick,Medium,6.111891687631758,4.241892672679571,1.6623927084589325,10328,66,17.59622444927072,9.599456277730615,18.493176507101687,118.71264367816092,403.384851383696,1817.3380611206803,Small
Brick_Cottage,1865,160,East,Timber,High,5.818476388912547,2.143741603740001,1.60287682446019,8621,59,17.46786963143781,10.12612934553626,11.952799794661932,53.88125,343.29010694584025,1505.9050409262536,Medium
Stone_Villa,1913,273,South,Brick,High,3.5888739281023216,4.845560982541746,1.696005208474944,8683,26,27.71142895611582,7.487837847336349,5.873186744555164,31.805860805860807,93.31072213066037,2406.1833762595365,Large
Thatched_Hut,1816,161,North,Thatch,Medium,7.454159948182827,4.133480262583299,0.9041268339943576,12872,65,12.10354137240969,10.743475112604989,17.246642666762114,79.95031055900621,484.5203966318838,1557.9678454565753,Medium
Thatched_Hut,1771,269,North,Timber,Medium,3.665712355277551,2.0203896457583355,1.831162536128732,16665,42,10.788931800540055,5.312948519932034,6.425155819693394,61.951672862453535,153.95991892165713,1797.9754845600003,Large
Wooden_House,1763,130,West,Timber,High,7.37121095059394,4.291569500600642,0.7059550627124066,10310,65,17.83085995880348,10.288017704354193,20.894181734610143,79.3076923076923,479.1287117886061,1838.3616617526388,Medium
Wooden_House,1904,272,West,Brick,High,5.699456713457593,3.542245762298556,1.0045185900733729,16314,32,26.14202652204468,6.869503589443614,7.738159286146388,59.97794117647059,182.38261483064298,4264.810206806369,Large
Brick_Cottage,1908,185,East,Thatch,Low,7.352636108260266,4.33809551100536,1.3801221784510145,16656,40,37.22849158675682,8.3378644240065,18.72795058225896,90.03243243243243,294.10544433041065,6200.777558690215,Medium
Thatched_Hut,1771,153,West,Timber,Low,3.959014397655342,3.5674904266717653,0.6543576325130009,5652,20,35.393055289219205,10.758453900900545,7.324459900594086,36.94117647058823,79.18028795310684,2000.4154849466695,Medium
Wooden_House,1976,202,West,Thatch,High,5.461634076742053,3.923074572906064,1.5951952816646373,10799,38,24.713393797629266,6.899513246337959,14.136553658795728,53.460396039603964,207.542094916198,2668.7993962059845,Large
Stone_Villa,1973,122,West,Thatch,Low,4.1780163674642345,4.358994966185121,1.0808690723052123,13812,79,11.111559810804785,6.296452581507254,12.762714593566717,113.21311475409836,330.0632930296745,1534.7286410683569,Medium
Stone_Villa,1794,243,North,Thatch,High,3.7038995080897696,3.21532416376357,1.6766084984126002,8790,52,26.057582038879275,9.76919229743519,16.791333545962196,36.17283950617284,192.60277442066803,2290.4614612174882,Large
Wooden_House,1865,256,North,Brick,High,5.970116460249246,2.008124449461356,1.2393444283769042,19250,23,31.143867997758864,8.733764240547632,6.652712629596787,75.1953125,137.31267858573264,5995.194589568581,Large
Wooden_House,1731,227,North,Stone,Low,4.331133683846765,4.549839487835565,0.7713117866380046,6645,22,20.17493597575101,8.600827081223292,8.54226246873448,29.273127753303964,95.28494104462884,1340.6244955886543,Large
Thatched_Hut,1710,244,West,Stone,Low,5.850788073150184,3.142671087873988,1.6021427170330165,15435,71,13.33189909844964,6.797386608765392,20.16265943260288,63.25819672131148,415.4059531936631,2057.7786258457018,Large
Thatched_Hut,1916,98,North,Timber,Medium,3.9494579277959434,3.4881281780497493,0.8782159337584153,9512,47,18.357038596169783,5.244162140740194,8.803077800956933,97.06122448979592,185.62452260640933,1746.1215112676698,Small
Brick_Cottage,1988,85,West,Thatch,Medium,4.827945885730811,2.023299926461906,1.2362154519020645,9759,89,33.14766593403442,7.871883968322018,21.37945755589674,114.81176470588235,429.68718383004216,3234.8807185024193,Small
Thatched_Hut,1801,175,North,Brick,Medium,6.626530232212989,3.476276031050294,0.6132999037353615,16683,89,20.53731496849985,5.745916363274376,21.95617274682084,95.33142857142857,589.761190666956,3426.24025619483,Medium
Stone_Villa,1966,117,North,Thatch,High,5.24820608736875,4.959462204715189,1.426799981618055,10874,74,34.359444720571304,11.341924054544414,16.712857358224667,92.94017094017094,388.3672504652875,3736.2460189149233,Medium
Stone_Villa,1913,127,South,Thatch,Low,6.010981659589346,2.834802982456309,1.498786649324416,16903,76,19.58564355422428,5.288752264302113,18.92386302964649,133.09448818897638,456.8346061287903,3310.56132997053,Medium
Wooden_House,1878,154,East,Brick,High,6.089831762982184,3.1862548107271342,1.0680113149591757,8688,35,14.906651152414543,8.021555979290671,8.106726377427794,56.41558441558441,213.14411170437646,1295.0898521217755,Medium
Thatched_Hut,1787,218,West,Stone,Low,6.875020175949175,4.0615699894060295,1.931634170481611,12689,43,23.075450785408247,5.365719085905795,11.879388799886346,58.206422018348626,295.62586756581453,2928.0439501604524,Large
Brick_Cottage,1740,266,South,Thatch,High,4.799691177626565,4.444381002570976,1.8112533822231025,6379,88,23.568235368674166,5.668807121953364,22.916219488317417,23.981203007518797,422.37282363113775,1503.417734167725,Large
Stone_Villa,1775,171,North,Thatch,Medium,6.249182250330071,3.252174872018301,1.561911373609992,9243,60,10.48324655648011,9.612066668454156,15.576435130172186,54.05263157894737,374.95093501980426,968.9664792154565,Medium
Stone_Villa,1745,168,West,Stone,Medium,7.346463228184662,2.929006611203877,1.570478111740614,15237,96,13.511352181189784,9.529778826818662,19.641068324822832,90.69642857142857,705.2604699057276,2058.7247318478876,Medium
Brick_Cottage,1859,239,North,Brick,Medium,6.420973337431472,4.813477399955201,0.8786025724132269,16240,66,15.547780563184524,5.231365364156078,20.89382050015722,67.94979079497908,423.78424027047714,2524.959563461167,Large
Brick_Cottage,1779,163,East,Timber,High,5.459481906870979,4.031434900015007,1.4852228466326736,14580,95,13.407619521360246,5.007920325846092,25.6968042971162,89.4478527607362,518.650781152743,1954.8309262143237,Medium
Stone_Villa,1785,59,South,Stone,Low,6.022869777967717,2.357063913479424,0.7973093978532795,11507,88,20.245782262640915,5.551726540699488,21.616500874007567,195.03389830508473,530.0125404611591,2329.68216496209,Small
